pp
5.254607391357421875e+01
5.189937973022460938e+01
5.172244644165039062e+01
5.210729598999023438e+01
5.193225097656250000e+01
5.206605911254882812e+01
5.245723342895507812e+01
5.310707855224609375e+01
5.295907974243164062e+01
5.277821350097656250e+01
5.260485076904296875e+01
5.266128540039062500e+01
5.256527328491210938e+01
5.259955215454101562e+01
5.271012115478515625e+01
5.256381988525390625e+01
